"id","pop_est_2015","county_name","state","FIPS","google_county_name","pop_est_2000","pop_est_2001","pop_est_2002","pop_est_2003","pop_est_2004","pop_est_2005","pop_est_2006","pop_est_2007","pop_est_2008","pop_est_2009","pop_est_2010","pop_est_2011","pop_est_2012","pop_est_2013","pop_est_2014"
47841,11721,"Ward County","Texas","48475","Ward County",10808,10459,10337,10237,10189,10232,10301,10275,10588,10734,10658,10686,10865,11238,11613
47845,5657,"Wheeler County","Texas","48483","Wheeler County",5253,5170,5094,4926,4934,4945,5055,5138,5199,5375,5410,5453,5589,5715,5678
47853,43356,"Wood County","Texas","48499","Wood County",36811,37288,37633,38915,39600,39917,41099,41414,41722,41870,41964,42157,42511,42553,42985
47857,12235,"Zavala County","Texas","48507","Zavala County",11636,11596,11616,11513,11512,11565,11642,11657,11725,11544,11677,11822,11943,12128,12170
47860,120783,"Cache County","Utah","49005","Cache County",91861,92831,95493,97101,98854,100501,101236,103624,106824,110291,112656,114879,115968,117276,118340
47864,20862,"Duchesne County","Utah","49013","Duchesne County",14449,14652,14969,15002,15101,15473,15823,16651,17412,18536,18607,18746,19074,20083,20319
47868,48368,"Iron County","Utah","49021","Iron County",34002,34771,35728,36202,37223,39555,42000,43645,44547,45693,46163,46659,46730,46681,47259
47873,1517,"Piute County","Utah","49031","Piute County",1436,1414,1417,1409,1430,1430,1429,1419,1511,1528,1556,1523,1528,1520,1486
47877,28778,"Sanpete County","Utah","49039","Sanpete County",22806,23294,23566,23866,24217,24607,25051,25846,26959,27511,27822,28015,27992,28171,28348
47880,62952,"Tooele County","Utah","49045","Tooele County",41519,43331,44998,46652,47894,49258,51483,53821,55909,57218,58218,59272,59864,60750,61625
47884,155602,"Washington County","Utah","49053","Washington County",91206,94512,99274,104188,110207,119000,126796,132277,135552,137088,138115,141507,144597,147637,151876
47889,30780,"Caledonia County","Vermont","50005","Caledonia County",29662,29704,30046,30188,30642,30881,31252,31238,31167,31213,31227,31127,31090,31122,30941
47893,6861,"Grand Isle County","Vermont","50013","Grand Isle County",6909,7020,7108,7201,7265,7282,7173,7152,7211,7022,6970,6978,6970,6979,6974
47972,37862,"Prince George County","Virginia","51149","Prince George's County",33100,33586,34258,34345,34925,34798,34575,34466,35059,35828,35725,36771,37186,37519,37563
47898,58612,"Washington County","Vermont","50023","Washington County",58072,58526,58889,58958,59081,59366,59414,59275,59278,59353,59534,59556,59358,59195,58940
47902,105703,"Albemarle County","Virginia","51003","Albemarle County",83532,85002,86150,87620,89491,91676,93852,95009,97081,98071,98970,100643,101962,102883,104351
47906,15414,"Appomattox County","Virginia","51011","Appomattox County",13692,13809,13733,13765,13916,13981,14215,14425,14795,14812,14973,15003,15137,15222,15266
47910,77724,"Bedford County","Virginia","51019","Bedford",60472,60985,61580,62441,63563,64825,66363,67392,67594,68399,68676,75545,75764,76186,77095
47914,22776,"Buchanan County","Virginia","51027","Buchanan County",26838,26501,26299,25941,25647,25315,25009,24670,24371,24234,24098,23929,23902,23647,23177
47918,29724,"Carroll County","Virginia","51035","Carroll County",29264,29448,29415,29472,29670,29660,29894,29933,30067,30002,30042,30096,29938,29880,29641
47922,14363,"Clarke County","Virginia","51043","Clarke County",12672,12862,12950,13110,13413,13710,13939,13969,14092,14015,14034,14204,14277,14285,14365
47926,15115,"Dickenson County","Virginia","51051","Dickenson County",16322,16237,16074,16018,16003,16111,15958,15971,16078,15925,15903,15763,15670,15459,15306
47929,1142234,"Fairfax County","Virginia","51059","Fairfax County",975476,991564,998613,1003070,1010938,1019490,1018981,1027727,1044178,1065142,1081726,1105914,1121445,1134972,1139045
47933,56264,"Franklin County","Virginia","51067","Franklin County",47546,48384,49167,50012,51001,51976,53037,54447,55284,55732,56159,56410,56343,56324,56233
47937,22253,"Goochland County","Virginia","51075","Goochland County",16935,17250,17610,18062,18570,19349,20176,20869,21285,21604,21717,21448,21348,21641,21917
47941,35125,"Halifax County","Virginia","51083","Halifax Regional Municipality",37299,37003,36919,36645,36382,36340,36383,36338,36347,36293,36241,36010,35786,35388,35223
47945,2214,"Highland County","Virginia","51091","Highland",2529,2530,2450,2490,2442,2463,2479,2424,2403,2363,2321,2281,2252,2223,2251
47949,25515,"King George County","Virginia","51099","King George County",16916,17136,17717,18326,19124,20476,21519,22444,22996,23335,23584,24281,24606,24934,25331
47952,24742,"Lee County","Virginia","51105","Lee County",23548,23320,24278,24967,25168,25150,25228,25322,25463,25578,25587,25657,25533,25187,24913
47956,13134,"Madison County","Virginia","51113","Madison County",12535,12643,12838,12865,12902,13106,13291,13429,13332,13358,13308,13168,13172,13140,13121
47960,97653,"Montgomery County","Virginia","51121","Montgomery County",83799,85236,85746,86708,87289,88696,90062,91548,92724,93772,94392,94842,95691,96782,97369
47964,12232,"Northumberland County","Virginia","51133","Northumberland",12229,12239,12451,12543,12487,12501,12430,12466,12496,12379,12330,12426,12368,12243,12252
47968,18045,"Patrick County","Virginia","51141","Patrick County",19418,19293,19071,18979,18836,18802,18766,18748,18677,18562,18490,18363,18394,18292,18224
47976,8908,"Richmond County","Virginia","51159","Richmond County",8803,8924,9003,9103,9202,9213,9328,9426,9386,9251,9254,9190,9045,8931,8871
47979,78593,"Rockingham County","Virginia","51165","Rockingham County",67977,68671,69315,69975,70789,72030,73000,74274,75075,75850,76314,77116,77379,77698,78137
47983,31470,"Smyth County","Virginia","51173","Smyth County",33079,32931,32849,32733,32570,32519,32632,32449,32386,32283,32208,32027,31873,31728,31572
47987,6709,"Surry County","Virginia","51181","Surry County",6833,6829,6886,6901,6873,6865,6991,7042,7061,7037,7058,6946,6854,6801,6804
47990,39083,"Warren County","Virginia","51187","Warren County",31690,32222,33031,33797,34434,35405,36231,36814,37259,37240,37575,37665,37993,38637,39028
47994,29119,"Wythe County","Virginia","51197","Wythe County",27621,27585,27710,27859,27947,28349,28628,28827,29123,29216,29235,29185,29297,29290,29060
47997,17141,"Bristol city","Virginia","51520","City of Bristol",17289,17330,17087,17465,17536,17493,17684,17540,17631,17842,17835,17815,17812,17515,17339
48001,17820,"Colonial Heights city","Virginia","51570",,16905,17002,17026,17056,17296,17348,17604,17462,17387,17525,17411,17291,17384,17504,17575
48004,5496,"Emporia city","Virginia","51595","Lyon County",5655,5618,5736,5693,5659,5657,5734,5755,5820,5865,5927,5812,5795,5664,5592
48008,28118,"Fredericksburg city","Virginia","51630",,19461,20061,20501,20659,21567,21660,22479,22898,23277,23775,24286,25641,27097,27816,28305
46852,301777,"Rockingham County","New Hampshire","33015","Rockingham County",278599,282932,286218,287893,289103,291190,293618,294132,294996,295083,295223,296022,297837,298758,300638
48014,79812,"Lynchburg city","Virginia","51680",,65330,65003,65263,66496,67021,68773,70919,72869,74018,75137,75568,76607,77477,78266,78627
48017,13645,"Martinsville city","Virginia","51690",,15331,15173,14867,14796,14448,14405,14281,14042,14040,14012,13821,13710,13630,13583,13552
48020,3939,"Norton city","Virginia","51720","Bristol County",3916,3896,3929,3944,3847,3767,3825,3869,3861,3903,3958,4015,4046,4014,4023
48024,17403,"Radford city","Virginia","51750",,15872,16193,15963,15691,15743,15995,16163,16341,16304,16361,16408,16770,16646,17075,17390
48027,25432,"Salem city","Virginia","51775","Essex County",24747,24487,24554,24465,24096,24310,24508,24482,24673,24684,24802,24847,25009,25187,25350
48031,21491,"Waynesboro city","Virginia","51820",,19661,19744,20010,20163,20351,20533,20728,20747,20920,20985,21006,21020,20989,21064,21186
48034,19254,"Adams County","Washington","53001","Adams County",16458,16259,16445,16612,16664,16918,16997,17413,17782,18405,18728,18883,18962,19114,19194
48038,73486,"Clallam County","Washington","53009","Clallam County",64269,64756,65777,66301,67411,68720,69642,70186,70769,71077,71404,71778,71829,72222,72668
48079,7470,"Calhoun County","West Virginia","54013","Calhoun County",7596,7480,7443,7409,7411,7507,7531,7588,7621,7560,7627,7644,7598,7540,7534
48083,8518,"Gilmer County","West Virginia","54021","Gilmer County",7208,7309,7409,7615,7764,7905,8083,8248,8408,8529,8693,8772,8774,8639,8519
48087,29815,"Hancock County","West Virginia","54029","Hancock County",32652,32421,32178,31925,31600,31510,31266,30887,30802,30748,30676,30526,30349,30235,30081
48090,29237,"Jackson County","West Virginia","54035","Jackson County",28061,28098,28270,28362,28676,28622,28877,29089,29101,29155,29211,29323,29305,29233,29181
48093,16448,"Lewis County","West Virginia","54041","Lewis County",16832,16802,16681,16739,16622,16593,16445,16360,16422,16422,16372,16391,16437,16450,16442
48097,56925,"Marion County","West Virginia","54049","Marion County",56474,56060,55997,56081,55957,56068,56284,56445,56141,56426,56418,56620,56777,56769,56859
48042,40534,"Douglas County","Washington","53017","Douglas County",32674,32787,33044,33481,34086,34622,35558,36503,37216,37935,38431,38813,39344,39480,39822
48046,93259,"Grant County","Washington","53025","Grant County",74918,76044,76944,77955,78734,79531,81036,82645,84944,87340,89120,90756,91589,91906,92838
48050,2117125,"King County","Washington","53033","King County",1739009,1754090,1758685,1763440,1775297,1795268,1822967,1847986,1875020,1912012,1931249,1972548,2009200,2047618,2082288
48053,21026,"Klickitat County","Washington","53039","Klickitat County",19204,19161,19060,19242,19232,19279,19701,19898,20135,20164,20318,20695,20643,20855,20883
48057,41516,"Okanogan County","Washington","53047","Okanogan County",39566,39126,38865,38575,38847,39143,39322,39676,40235,40699,41120,41358,41270,41168,41347
48061,16252,"San Juan County","Washington","53055","San Juan County",14120,14334,14628,14787,15071,15167,15270,15400,15590,15714,15769,15818,15806,15877,16026
48065,490945,"Spokane County","Washington","53063","Spokane County",418803,422922,427107,430710,435268,440439,447517,456150,462263,468235,471221,473484,475880,479434,484418
48068,4042,"Wahkiakum County","Washington","53069","Wahkiakum County",3835,3776,3789,3662,3729,3824,3936,3975,4033,3995,3978,4018,3992,4057,4066
48072,248830,"Yakima County","Washington","53077","Yakima County",222615,222757,223402,225161,227280,228570,230617,232733,235272,239604,243231,246326,246844,247342,247698
48076,14415,"Braxton County","West Virginia","54007","Braxton County",14713,14702,14667,14632,14696,14682,14585,14585,14587,14512,14523,14543,14487,14436,14447
48101,27451,"Mineral County","West Virginia","54057","Mineral County",27054,27071,27258,27381,27250,27193,27324,27532,27824,28080,28212,28075,27918,27728,27603
48104,13506,"Monroe County","West Virginia","54063","Monroe County",13181,13245,13257,13349,13355,13369,13382,13452,13607,13543,13502,13549,13507,13510,13553
48108,7229,"Pendleton County","West Virginia","54071","Pendleton County",8166,8112,8030,8073,8036,7941,7922,7792,7761,7701,7695,7563,7515,7416,7288
48111,33940,"Preston County","West Virginia","54077","Preston County",29336,29534,30120,30483,30961,31513,32238,32743,33067,33333,33520,33617,33894,33697,33899
48115,9982,"Ritchie County","West Virginia","54085","Ritchie County",10346,10333,10372,10434,10415,10506,10588,10558,10516,10478,10449,10356,10274,10077,10009
48119,6966,"Tucker County","West Virginia","54093","Tucker County",7288,7248,7332,7294,7223,7178,7111,7117,7160,7172,7141,7050,6945,6954,6947
48187,115569,"Sheboygan County","Wisconsin","55117","Sheboygan County",112739,113023,113251,113433,113832,114454,114775,115178,115652,115562,115507,115372,115010,114915,115262
48191,21387,"Vilas County","Wisconsin","55125","Vilas County",21162,21464,21766,21997,22069,22116,22064,21997,21767,21524,21430,21369,21288,21334,21398
48195,396488,"Waukesha County","Wisconsin","55133","Waukesha County",362169,365564,370051,373787,376243,378885,380799,384239,386691,388957,389891,390808,392710,394025,395335
48199,73435,"Wood County","Wisconsin","55141","Wood County",75486,75376,75223,75179,75164,74981,74603,74465,74519,74627,74749,74647,74384,73996,73597
48202,49220,"Campbell County","Wyoming","56005","Campbell County",33979,34699,36193,36586,36907,37888,39497,41651,42846,45650,46133,46600,47881,48121,48243
48206,40315,"Fremont County","Wyoming","56013","Fremont County",35840,35718,36015,36130,36383,36838,37408,38132,38907,39685,40123,40591,41129,41024,40717
48210,97121,"Laramie County","Wyoming","56021","Laramie County",81825,82554,83226,84084,85427,85732,86819,87654,89077,90430,91738,92663,94894,96006,96469
48214,29228,"Park County","Wyoming","56029","Park County",25821,25696,25761,25988,26078,26372,26789,27209,27594,28008,28205,28473,28863,29237,29126
48218,44626,"Sweetwater County","Wyoming","56037","Sweetwater County",37552,36899,37428,37450,38026,38739,39749,41470,42358,44133,43806,44041,45104,45162,44925
48222,7234,"Weston County","Wyoming","56045","Weston County",6627,6487,6578,6610,6646,6594,6717,7033,7133,7266,7208,7114,7065,7160,7185
48125,5880,"Wirt County","West Virginia","54105","Wirt County",5874,5858,5816,5774,5813,5836,5791,5806,5745,5703,5717,5798,5816,5874,5837
48129,15843,"Ashland County","Wisconsin","55003","Ashland County",16823,16773,16747,16647,16547,16407,16408,16199,16145,16128,16157,16082,15907,16057,16076
48133,13192,"Buffalo County","Wisconsin","55011","Buffalo County",13799,13855,13777,13807,13785,13969,13908,13885,13734,13618,13587,13480,13344,13376,13205
48137,34445,"Clark County","Wisconsin","55019","Clark County",33643,33763,33851,34066,34234,34334,34399,34435,34644,34589,34690,34736,34463,34552,34393
48141,88502,"Dodge County","Wisconsin","55027","Dodge County",85971,86385,86908,87415,88070,88168,89003,89007,89239,88677,88759,88725,88560,88376,88570
48145,102105,"Eau Claire County","Wisconsin","55035","Eau Claire County",93310,93835,94493,94632,94618,95007,95896,96632,97176,98274,98736,99935,100897,101789,101677
48148,9057,"Forest County","Wisconsin","55041","Forest County",10034,9916,9879,9876,9924,9820,9737,9639,9620,9396,9304,9258,9182,9120,9131
48152,23813,"Iowa County","Wisconsin","55049","Iowa County",22806,22932,23017,23154,23187,23405,23589,23636,23701,23595,23687,23768,23750,23721,23791
48156,26224,"Juneau County","Wisconsin","55057","Juneau County",24351,24546,25050,25186,25445,26589,26695,26755,26825,26728,26664,26680,26733,26519,26313
48160,16829,"Lafayette County","Wisconsin","55065","Lafayette County",16225,16303,16436,16516,16615,16703,16785,16670,16768,16851,16836,16936,16849,16733,16826
48164,135868,"Marathon County","Wisconsin","55073","Marathon County",125995,126459,126880,127311,127855,128958,130516,131773,133036,133793,134063,134500,134630,135266,135619
48168,957735,"Milwaukee County","Wisconsin","55079","Milwaukee County",939769,939305,939854,939513,936914,932540,930263,931453,934752,942668,947735,951697,955063,957286,957913
48171,35567,"Oneida County","Wisconsin","55085","Oneida County",36766,36912,36875,37223,37035,36896,36746,36553,36500,36175,35998,35823,35740,35644,35492
48175,40889,"Pierce County","Wisconsin","55093","Pierce County",36844,37204,37547,38090,38789,39318,39915,40238,40758,40613,41019,40805,40658,40721,40920
48179,195080,"Racine County","Wisconsin","55101","Racine County",188904,189047,189833,190845,191808,193251,193915,194395,194730,195130,195408,194965,194639,194807,194986
48183,87513,"St. Croix County","Wisconsin","55109","St. Croix County",63639,65711,68268,71076,73988,77061,79784,81708,83192,84055,84345,84963,85274,85941,86900
48223,18579,"Adjuntas Municipio","Puerto Rico","72001",,,,,,,,,,,,,,,,
48225,55804,"Aguadilla Municipio","Puerto Rico","72005",,,,,,,,,,,,,,,,
48226,26915,"Aguas Buenas Municipio","Puerto Rico","72007",,,,,,,,,,,,,,,,
48227,24040,"Aibonito Municipio","Puerto Rico","72009",,,,,,,,,,,,,,,,
48228,27989,"Añasco Municipio","Puerto Rico","72011",,,,,,,,,,,,,,,,
48233,189159,"Bayamón Municipio","Puerto Rico","72021",,,,,,,,,,,,,,,,
48234,49762,"Cabo Rojo Municipio","Puerto Rico","72023",,,,,,,,,,,,,,,,
